x_min, x_max, y_min, y_max, z_min, z_max, position_increment, sphere_pts, orientation_num, 
-0.2,0.7,-1,1,-0.2,1.5,0.1,50,20,
x, y, z, qx, qy, qz, qw, j1, j2, j3, j4, j5, j6, j7, 
0.2,0.3,0.6,-0.240438,0.807583,-0.538418,0.0103137,1.22499,-0.312414,-0.390936,2.23356,0.0759079,-0.556893,0.745397,
0.2,0.3,0.6,-0.432279,0.68054,-0.419986,0.416667,1.22732,-0.251123,-0.41886,2.22252,0.759437,0.232746,0.751688,
0.2,0.3,0.6,-0.573216,0.511296,-0.0173418,0.640078,2.09955,-1.42501,1.3962,2.24243,1.07521,-0.408098,0.284908,
0.2,0.3,0.6,-0.322719,-0.570835,0.617807,0.433952,1.866,0.434638,-1.22866,2.2393,-0.171123,-1.43965,0.737568,
0.2,0.3,0.6,0.637035,0.0647065,-0.592918,0.488312,1.60182,0.223601,-0.586404,1.96662,-1.39482,1.46604,0.767445,
0.2,0.3,0.6,-0.143417,-0.591127,0.78482,-0.118565,1.65909,0.430727,-1.00526,2.17148,-0.0152606,-0.0748314,0.784094,
0.2,0.3,0.6,-0.0214381,0.556364,-0.50836,0.65694,1.4642,0.109425,-0.726024,2.03468,0.0952947,1.12134,0.782192,
0.2,0.3,0.6,0.496295,-0.15392,0.795586,-0.311516,1.58662,0.435437,-0.809796,2.16674,1.54998,0.0297037,-0.0761334,
0.2,0.3,0.6,-0.120001,-0.124899,0.946332,-0.272866,1.73591,0.519522,-0.949416,2.0924,0.418087,0.439925,-0.247865,
0.2,0.3,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.01041,0.490541,-0.97734,1.85428,-1.40912,-0.0903471,0.352947,
0.2,0.3,0.7,-0.0112648,0.877424,-0.353145,-0.324482,1.61809,-0.374434,-0.251316,1.87378,-0.664349,-1.05208,0.729597,
0.2,0.3,0.7,-0.240438,0.807583,-0.538418,0.0103137,1.58555,-0.342571,-0.223392,1.96945,0.167566,-0.627337,0.74948,
0.2,0.3,0.7,-0.432279,0.68054,-0.419986,0.416667,1.57531,-0.298435,-0.251316,1.96379,0.845405,0.161097,0.78478,
0.2,0.3,0.7,-0.573216,0.511296,-0.0173418,0.640078,2.38218,-1.22847,1.3962,1.96881,0.924815,-0.187453,0.348825,
0.2,0.3,0.7,-0.675058,0.119568,0.726055,0.0533348,2.40949,0.617197,-1.36828,1.86221,-0.568459,0.454873,-0.212292,
0.2,0.3,0.7,-0.322719,-0.570835,0.617807,0.433952,2.11205,0.429075,-1.14488,1.98177,-0.0572501,-1.26757,0.575374,
0.2,0.3,0.7,-0.143417,-0.591127,0.78482,-0.118565,1.97225,0.425826,-1.00526,1.91694,0.2553,0.0195435,0.765407,
0.2,0.3,0.7,-0.0214381,0.556364,-0.50836,0.65694,1.76924,0.0979421,-0.670176,1.77529,0.351233,1.13487,0.724817,
0.2,0.3,0.7,0.496295,-0.15392,0.795586,-0.311516,1.68695,0.129701,-0.41886,1.89072,1.55402,-0.427839,-0.0991869,
0.2,0.3,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.12422,0.529932,-1.11696,1.80076,0.701085,0.589688,-0.246079,
0.2,0.3,0.8,0.844791,0.310368,-0.426841,-0.0883543,2.42899,0.470961,-1.31243,1.47213,-1.05722,-0.179917,0.605248,
0.2,0.3,0.8,-0.0112648,0.877424,-0.353145,-0.324482,1.93996,-0.382442,-0.083772,1.50308,-0.600941,-0.967183,0.748765,
0.2,0.3,0.8,-0.240438,0.807583,-0.538418,0.0103137,1.90952,-0.290462,-0.13962,1.60904,0.283541,-0.553401,0.778739,
0.2,0.3,0.8,-0.432279,0.68054,-0.419986,0.416667,1.88873,-0.3087,-0.111696,1.60734,0.909313,0.173282,0.715397,
0.2,0.3,0.8,-0.573216,0.511296,-0.0173418,0.640078,2.55722,-1.00673,1.3962,1.60089,0.853621,0.011533,0.33518,
0.2,0.3,0.8,-0.675058,0.119568,0.726055,0.0533348,2.56491,0.490306,-1.36828,1.4479,-0.504968,0.718248,-0.126286,
0.2,0.3,0.8,-0.322719,-0.570835,0.617807,0.433952,2.29562,0.360209,-1.08904,1.62719,-0.0873981,-1.04293,0.3808,
0.2,0.3,0.8,-0.143417,-0.591127,0.78482,-0.118565,1.98181,0.134931,-0.55848,1.56131,0.148295,0.0579309,0.274704,
0.2,0.3,0.8,-0.0214381,0.556364,-0.50836,0.65694,1.90195,-0.334249,-0.055848,1.40594,0.83678,0.83222,-0.255887,
0.2,0.3,0.8,0.496295,-0.15392,0.795586,-0.311516,1.96331,0.069026,-0.363012,1.51564,1.56412,-0.502243,-0.20918,
0.2,0.3,0.9,0.844791,0.310368,-0.426841,-0.0883543,2.51035,0.243596,-1.11696,0.927874,-1.1428,0.140795,0.780356,
0.2,0.3,0.9,-0.0112648,0.877424,-0.353145,-0.324482,2.51681,-0.677803,1.03319,0.980596,-1.47421,-0.388272,0.552957,
0.2,0.3,0.9,-0.240438,0.807583,-0.538418,0.0103137,2.23823,-0.197319,-0.167544,1.12129,0.445136,-0.35346,0.78434,
0.2,0.3,0.9,-0.432279,0.68054,-0.419986,0.416667,2.64503,-0.743931,1.3962,1.12331,-0.0629128,-0.0741056,-0.0910411,
0.2,0.3,0.9,-0.573216,0.511296,-0.0173418,0.640078,2.68539,-0.741297,1.3962,1.10378,0.852866,0.235388,0.236124,
0.2,0.3,0.9,-0.675058,0.119568,0.726055,0.0533348,2.69509,0.263701,-1.36828,0.856224,-0.603968,1.0519,0.0608728,
0.2,0.3,0.9,-0.322719,-0.570835,0.617807,0.433952,2.48742,0.228711,-1.08904,1.1488,-0.063235,-0.761482,0.296538,
0.2,0.3,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.24854,0.0240262,-0.474708,1.06893,0.177963,0.243679,0.131485,
0.2,0.3,0.9,0.481371,-0.313499,0.757359,0.310495,2.36662,-0.0612161,-0.223392,1.01047,0.469258,-1.44077,-0.242608,
0.2,0.3,1,-0.322719,-0.570835,0.617807,0.433952,2.78902,-0.164305,-1.36828,0.0572663,0.238001,-0.151884,0.261787,
0.2,0.4,-0.1,0.732097,-0.504018,-0.209016,0.407814,0.0686152,-0.2931,-0.335088,0.602271,1.27942,0.216883,0.180965,
0.2,0.4,-0.1,0.809288,-0.273956,0.147917,0.498117,0.122774,-0.177145,-0.726024,0.60415,0.832818,0.0911566,0.161041,
0.2,0.4,-0.1,-0.116554,0.704567,0.62546,-0.314325,0.38582,-0.574362,1.3962,0.404644,1.05474,0.769053,0.134994,
0.2,0.4,-0.1,-0.675058,0.119568,0.726055,0.0533348,0.312417,-0.340265,1.03319,0.153804,1.56171,-1.015,0.766607,
0.2,0.4,-0.1,0.427302,0.327739,0.505037,0.674491,0.307374,-0.151156,-1.36828,0.557449,0.0934505,-0.794994,0.228149,
0.2,0.4,-0.1,0.286396,0.384678,0.865462,0.144829,0.33609,-0.0723238,-1.36828,0.564,-0.843457,0.299559,-0.180575,
0.2,0.4,-0.1,-0.243082,0.361816,0.685556,0.583106,0.248084,-0.276967,-1.17281,0.213233,-1.46772,-1.03078,0.274757,
0.2,0.4,0,-0.587802,0.710274,0.365781,-0.127295,-0.212742,-0.460123,-0.13962,1.22958,1.5532,0.386767,0.13466,
0.2,0.4,0,0.732097,-0.504018,-0.209016,0.407814,-0.121077,-0.21209,-0.502632,1.27161,1.25648,0.169621,0.665597,
0.2,0.4,0,0.809288,-0.273956,0.147917,0.498117,0.0676766,0.0311453,-0.949416,1.27803,1.04868,-0.0972674,0.616677,
0.2,0.4,0,0.817517,-0.0408083,0.498564,0.285366,0.316226,0.175139,-1.36828,1.22968,0.775201,-0.0101908,0.0297695,
0.2,0.4,0,-0.116554,0.704567,0.62546,-0.314325,0.418976,-0.977222,1.3962,1.16043,0.727581,0.602312,0.56739,
0.2,0.4,0,0.286015,-0.606791,-0.2493,0.698462,0.332352,-0.961485,1.2845,1.04431,-0.442828,0.48829,0.776098,
0.2,0.4,0,0.410377,-0.470735,0.318076,0.713322,-0.176577,-0.522928,-0.055848,1.07588,-0.579587,0.199153,0.784492,
0.2,0.4,0,0.549896,0.218207,-0.0961681,0.80047,0.0123002,-0.702612,0.335088,1.07819,-0.782465,-1.47531,0.375722,
0.2,0.4,0,0.481371,-0.313499,0.757359,0.310495,0.218027,0.0967724,-1.2845,1.08502,-0.168284,0.447778,0.710683,
0.2,0.4,0,0.427302,0.327739,0.505037,0.674491,0.296034,0.0576218,-1.31243,1.23935,0.0165407,-1.27409,0.148587,
0.2,0.4,0.1,0.88369,-0.457266,0.0795693,-0.06057,-0.118323,-0.0377578,-0.6981,1.5687,1.38651,0.096877,-0.242188,
0.2,0.4,0.1,-0.587802,0.710274,0.365781,-0.127295,-0.33947,-0.551081,-0.251316,1.65125,1.30699,0.404388,0.498651,
0.2,0.4,0.1,0.732097,-0.504018,-0.209016,0.407814,-0.328942,-0.608022,-0.167544,1.68278,0.775995,-0.324892,0.762775,
0.2,0.4,0.1,0.809288,-0.273956,0.147917,0.498117,-0.110932,-0.108137,-0.670176,1.69407,0.846887,-0.54041,0.783615,
0.2,0.4,0.1,0.817517,-0.0408083,0.498564,0.285366,-0.000288724,0.0552684,-0.781872,1.66635,0.280294,-0.586883,-0.220709,
0.2,0.4,0.1,0.286015,-0.606791,-0.2493,0.698462,0.481616,-1.25336,1.3962,1.48116,-0.550466,0.311157,0.748246,
0.2,0.4,0.1,0.410377,-0.470735,0.318076,0.713322,-0.308915,-0.498174,-0.335088,1.53437,-0.520554,-0.197591,0.784136,
0.2,0.4,0.1,0.481371,-0.313499,0.757359,0.310495,0.0155598,0.0917605,-0.921492,1.57081,-0.320564,0.133679,0.319856,
0.2,0.4,0.1,-0.259015,-0.151365,0.845454,0.441822,0.31366,0.205741,-1.36828,1.49111,-1.44995,-0.783448,0.515156,
0.2,0.4,0.1,0.042146,-0.219599,0.509645,0.83082,-0.298358,-0.508269,-0.27924,1.44832,-1.45833,-0.519382,0.784752,
0.2,0.4,0.2,0.88369,-0.457266,0.0795693,-0.06057,-0.0755242,-0.0525943,-0.753948,1.92008,1.35836,0.0782541,0.156623,
0.2,0.4,0.2,0.944954,-0.192515,0.041596,-0.261285,-0.151811,-0.203762,-0.502632,1.8427,1.54864,-0.72115,-0.210245,
0.2,0.4,0.2,-0.384441,0.873044,0.273017,0.124346,-0.473075,-0.849712,-0.307164,1.84193,1.33868,0.692352,-0.0734168,
0.2,0.4,0.2,-0.587802,0.710274,0.365781,-0.127295,0.545996,-1.52864,1.3962,1.95254,0.42309,-0.39463,0.0460584,
0.2,0.4,0.2,0.732097,-0.504018,-0.209016,0.407814,0.592852,-1.51133,1.3962,1.97732,-0.456014,-0.634148,-0.121154,
0.2,0.4,0.2,0.809288,-0.273956,0.147917,0.498117,-0.28117,-0.535984,-0.41886,1.99513,0.338511,-1.08275,0.592555,
0.2,0.4,0.2,-0.240438,0.807583,-0.538418,0.0103137,-0.23578,-0.477189,-0.390936,1.6554,-0.114309,1.27346,0.0227239,
0.2,0.4,0.2,0.817517,-0.0408083,0.498564,0.285366,0.00613422,-0.0624653,-0.6981,1.98507,0.220726,-1.00217,-0.219953,
0.2,0.4,0.2,0.410377,-0.470735,0.318076,0.713322,-0.31257,-0.519961,-0.530556,1.85385,-0.568266,-0.573974,0.778487,
0.2,0.4,0.2,0.481371,-0.313499,0.757359,0.310495,0.437077,0.243649,-1.36828,1.92207,0.0970733,-0.293705,0.714401,
0.2,0.4,0.2,0.042146,-0.219599,0.509645,0.83082,0.0674172,-0.0865024,-0.97734,1.79318,-0.98306,-1.40243,0.692163,
0.2,0.4,0.2,-0.120001,-0.124899,0.946332,-0.272866,0.621913,0.280404,-1.36828,1.78174,-1.25003,0.716173,0.362893,
0.2,0.4,0.3,0.88369,-0.457266,0.0795693,-0.06057,0.123366,-0.120946,-0.83772,2.16968,1.35184,0.115729,0.613802,
0.2,0.4,0.3,-0.135742,0.975487,0.0644285,0.160776,-0.224346,-0.780219,-0.55848,1.90307,0.221068,1.43871,0.618153,
0.2,0.4,0.3,-0.384441,0.873044,0.273017,0.124346,-0.267221,-0.728594,-0.642252,2.04304,0.734693,1.01563,0.686801,
0.2,0.4,0.3,0.809288,-0.273956,0.147917,0.498117,-0.287931,-0.870297,-0.474708,2.18662,-0.222839,-1.42016,0.313987,
0.2,0.4,0.3,-0.240438,0.807583,-0.538418,0.0103137,0.0546331,-0.254761,-0.781872,1.92694,-0.541003,0.710662,0.770233,
0.2,0.4,0.3,0.817517,-0.0408083,0.498564,0.285366,0.133139,-0.274319,-0.642252,2.19794,0.247105,-1.45005,-0.129865,
0.2,0.4,0.3,-0.432279,0.68054,-0.419986,0.416667,0.484633,0.0301388,-1.20073,1.90846,0.0774747,1.31125,0.712038,
0.2,0.4,0.3,0.410377,-0.470735,0.318076,0.713322,-0.178542,-0.597357,-0.6981,2.06257,-0.678853,-0.984247,0.749068,
0.2,0.4,0.3,0.481371,-0.313499,0.757359,0.310495,0.42461,0.087414,-1.11696,2.17166,0.0322684,-0.704051,0.459735,
0.2,0.4,0.3,0.496295,-0.15392,0.795586,-0.311516,0.764321,0.255708,-1.34035,2.00313,0.501963,0.455803,-0.235327,
0.2,0.4,0.3,-0.120001,-0.124899,0.946332,-0.272866,0.871484,0.270797,-1.36828,2.01566,-0.822813,0.557848,0.0595257,
0.2,0.4,0.4,0.88369,-0.457266,0.0795693,-0.06057,-0.331267,-1.06158,-0.586404,2.29482,0.797295,-0.941149,0.513696,
0.2,0.4,0.4,-0.135742,0.975487,0.0644285,0.160776,-0.227912,-1.05913,-0.670176,1.99192,-0.136248,1.1925,0.723439,
0.2,0.4,0.4,-0.384441,0.873044,0.273017,0.124346,-0.379163,-1.09043,-0.809796,2.11661,0.346141,0.7477,0.780007,
0.2,0.4,0.4,-0.240438,0.807583,-0.538418,0.0103137,0.36482,-0.317834,-0.865644,2.0829,-0.455909,0.246485,0.780302,
0.2,0.4,0.4,-0.432279,0.68054,-0.419986,0.416667,0.669675,-0.104415,-1.08904,2.06707,0.218103,0.951124,0.719879,
0.2,0.4,0.4,0.761049,0.175511,0.606239,-0.149912,1.11554,0.203323,-1.20073,2.15534,1.56473,-0.478167,-0.117388,
0.2,0.4,0.4,-0.143417,-0.591127,0.78482,-0.118565,0.90614,0.0951904,-1.20073,2.06352,-0.899513,0.0896665,0.768089,
0.2,0.4,0.4,0.481371,-0.313499,0.757359,0.310495,0.631167,-0.14373,-0.949416,2.29668,0.0988722,-1.13795,0.358864,
0.2,0.4,0.4,0.496295,-0.15392,0.795586,-0.311516,0.879107,0.127942,-1.08904,2.14201,0.691343,0.0923036,-0.242182,
0.2,0.4,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.24637,0.242997,-1.36828,2.12759,-0.441296,0.339149,-0.00244964,
0.2,0.4,0.5,0.88369,-0.457266,0.0795693,-0.06057,-0.503533,-1.39022,-1.00526,2.26303,0.605961,-1.05534,0.72678,
0.2,0.4,0.5,-0.135742,0.975487,0.0644285,0.160776,-0.501902,-1.38395,-1.03319,1.94826,-0.334569,1.06344,0.611019,
0.2,0.4,0.5,-0.0112648,0.877424,-0.353145,-0.324482,0.0955081,-1.1121,-0.614328,2.00817,-1.38934,0.14617,0.752316,
0.2,0.4,0.5,-0.240438,0.807583,-0.538418,0.0103137,0.734045,-0.458096,-0.781872,2.10428,-0.346031,-0.130253,0.75927,
0.2,0.4,0.5,-0.432279,0.68054,-0.419986,0.416667,0.912657,-0.287529,-0.893568,2.09231,0.365326,0.633103,0.737904,
0.2,0.4,0.5,-0.573216,0.511296,-0.0173418,0.640078,0.441257,-0.760992,-0.670176,2.11852,1.42356,0.507057,-0.0452415,
0.2,0.4,0.5,0.637035,0.0647065,-0.592918,0.488312,1.81168,0.213789,-1.36828,2.0002,-1.44951,0.710972,0.670297,
0.2,0.4,0.5,-0.143417,-0.591127,0.78482,-0.118565,1.34757,0.0848804,-1.20073,2.08603,-0.522634,-0.158696,0.76601,
0.2,0.4,0.5,0.481371,-0.313499,0.757359,0.310495,0.973004,-0.358306,-0.726024,2.26454,0.589569,-1.48138,0.686838,
0.2,0.4,0.5,-0.0214381,0.556364,-0.50836,0.65694,1.02623,-0.252638,-0.83772,1.92517,-0.0460012,1.28644,0.347142,
0.2,0.4,0.5,0.496295,-0.15392,0.795586,-0.311516,1.27818,0.0985616,-1.03319,2.14064,1.01371,0.0207523,-0.0166381,
0.2,0.4,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.68005,0.252104,-1.36828,2.09876,-0.0645797,0.263052,0.108514,
0.2,0.4,0.6,-0.0112648,0.877424,-0.353145,-0.324482,1.0119,-0.851996,-0.41886,1.87881,-1.15973,-0.578404,0.767694,
0.2,0.4,0.6,-0.240438,0.807583,-0.538418,0.0103137,1.15252,-0.552205,-0.586404,1.98694,-0.203983,-0.368465,0.776707,
0.2,0.4,0.6,-0.432279,0.68054,-0.419986,0.416667,1.21059,-0.450037,-0.642252,1.97949,0.49796,0.413493,0.738184,
0.2,0.4,0.6,-0.573216,0.511296,-0.0173418,0.640078,-0.519434,-1.50433,-1.22866,1.99204,0.953746,-0.159044,-0.115022,
0.2,0.4,0.6,0.637035,0.0647065,-0.592918,0.488312,1.93157,0.165474,-1.11696,1.79757,-1.35478,0.955489,0.784953,
0.2,0.4,0.6,-0.143417,-0.591127,0.78482,-0.118565,1.67634,0.0805418,-1.08904,1.97102,-0.19601,-0.185003,0.764078,
0.2,0.4,0.6,-0.0214381,0.556364,-0.50836,0.65694,1.43681,-0.227416,-0.781872,1.79821,-0.0878193,1.14562,0.69018,
0.2,0.4,0.6,0.496295,-0.15392,0.795586,-0.311516,1.63442,0.103216,-0.949416,1.99931,1.3312,0.0370747,0.0445262,
0.2,0.4,0.6,-0.120001,-0.124899,0.946332,-0.272866,1.83114,0.210486,-1.11696,1.93507,0.236242,0.320817,-0.108943,
0.2,0.4,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.15463,0.234698,-1.20073,1.70719,-1.46533,-0.274728,0.232009,
0.2,0.4,0.7,-0.0112648,0.877424,-0.353145,-0.324482,1.53644,-0.795731,-0.167544,1.63078,-1.02764,-0.756988,0.775825,
0.2,0.4,0.7,-0.240438,0.807583,-0.538418,0.0103137,1.54123,-0.604266,-0.335088,1.74886,-0.107074,-0.442578,0.757343,
0.2,0.4,0.7,-0.432279,0.68054,-0.419986,0.416667,1.56859,-0.499618,-0.41886,1.7455,0.621109,0.346802,0.756345,
0.2,0.4,0.7,-0.573216,0.511296,-0.0173418,0.640078,2.37255,-1.40058,1.3962,1.74591,0.877653,0.0451303,0.0303043,
0.2,0.4,0.7,-0.322719,-0.570835,0.617807,0.433952,2.15782,0.110008,-1.22866,1.77768,0.00773695,-1.37748,0.741218,
0.2,0.4,0.7,-0.143417,-0.591127,0.78482,-0.118565,1.97128,0.0920306,-1.03319,1.73523,0.0785796,-0.0843465,0.765378,
0.2,0.4,0.7,-0.0214381,0.556364,-0.50836,0.65694,1.7706,-0.215789,-0.6981,1.5519,0.108173,1.15834,0.724423,
0.2,0.4,0.7,0.496295,-0.15392,0.795586,-0.311516,1.9076,0.0902924,-0.865644,1.74033,1.56242,0.00346771,-0.0403067,
0.2,0.4,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.05928,0.178489,-1.03319,1.65684,0.492895,0.424107,-0.247152,
0.2,0.4,0.8,0.844791,0.310368,-0.426841,-0.0883543,2.36868,0.168645,-1.20073,1.32613,-1.24354,-0.171257,0.463386,
0.2,0.4,0.8,-0.0112648,0.877424,-0.353145,-0.324482,2.20379,-1.02411,0.809796,1.25971,-1.47107,-0.38049,0.681077,
0.2,0.4,0.8,-0.240438,0.807583,-0.538418,0.0103137,1.92243,-0.562584,-0.13962,1.39711,0.0154433,-0.39106,0.77788,
0.2,0.4,0.8,-0.432279,0.68054,-0.419986,0.416667,2.51011,-1.13505,1.3962,1.39732,-0.0865319,0.0584145,-0.188467,
0.2,0.4,0.8,-0.573216,0.511296,-0.0173418,0.640078,2.55917,-1.13698,1.3962,1.38648,0.862668,0.239434,0.0768552,
0.2,0.4,0.8,-0.654953,0.317862,0.459829,0.508486,2.61977,-1.07587,1.3962,1.41744,1.36906,0.808997,0.720424,
0.2,0.4,0.8,-0.675058,0.119568,0.726055,0.0533348,2.56806,0.213668,-1.36828,1.3123,-0.511821,0.595054,-0.200001,
0.2,0.4,0.8,-0.322719,-0.570835,0.617807,0.433952,2.35136,0.0776334,-1.17281,1.43263,-0.0238875,-1.13162,0.528934,
0.2,0.4,0.8,-0.143417,-0.591127,0.78482,-0.118565,2.21541,0.0581144,-1.00526,1.38466,0.269009,0.0973616,0.684762,
0.2,0.4,0.8,-0.0214381,0.556364,-0.50836,0.65694,2.11519,-0.181991,-0.726024,1.17442,0.339178,1.30531,0.755768,
0.2,0.4,0.8,0.496295,-0.15392,0.795586,-0.311516,2.07408,-0.0469499,-0.642252,1.36853,1.5557,-0.221295,-0.198157,
0.2,0.4,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.46111,0.178369,-1.34035,1.25853,0.894446,0.730276,-0.25919,
0.2,0.4,0.9,0.844791,0.310368,-0.426841,-0.0883543,2.60253,0.000211283,-1.31243,0.732857,-1.01882,-0.00834279,0.785357,
0.2,0.4,0.9,-0.240438,0.807583,-0.538418,0.0103137,2.31494,-0.466908,-0.027924,0.869019,0.163221,-0.195081,0.783597,
0.2,0.4,0.9,-0.432279,0.68054,-0.419986,0.416667,2.6579,-0.823764,1.3962,0.873888,-0.0812655,0.250087,-0.0475049,
0.2,0.4,0.9,-0.573216,0.511296,-0.0173418,0.640078,2.69916,-0.815439,1.3962,0.845189,0.928581,0.460302,-0.0223721,
0.2,0.4,0.9,-0.649697,-0.357623,-0.35979,0.566172,2.55181,-0.593329,1.17281,0.5281,1.56451,-1.44881,-0.24055,
0.2,0.4,0.9,-0.675058,0.119568,0.726055,0.0533348,2.70916,-0.00500561,-1.36828,0.662691,-0.603755,0.97634,0.0264541,
0.2,0.4,0.9,-0.322719,-0.570835,0.617807,0.433952,2.57433,-0.0298275,-1.22866,0.922692,0.10683,-0.804809,0.472661,
0.2,0.4,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.39599,-0.108862,-0.809796,0.854436,0.277334,0.322942,0.420919,
0.2,0.4,0.9,0.481371,-0.313499,0.757359,0.310495,2.42293,-0.354986,-0.027924,0.814386,0.125248,-1.33454,-0.249511,
0.2,0.5,0,-0.587802,0.710274,0.365781,-0.127295,0.0420469,-0.926704,0.726024,0.860115,0.865215,0.178762,-0.260647,
0.2,0.5,0,0.732097,-0.504018,-0.209016,0.407814,-0.0175396,-0.449899,-0.530556,0.927137,1.166,0.337643,0.575444,
0.2,0.5,0,0.809288,-0.273956,0.147917,0.498117,0.170822,-0.240302,-1.06111,0.949546,1.05071,0.0412179,0.645772,
0.2,0.5,0,0.817517,-0.0408083,0.498564,0.285366,0.244358,-0.163902,-1.17281,0.929159,0.532732,-0.0679474,-0.0390693,
0.2,0.5,0,-0.116554,0.704567,0.62546,-0.314325,0.443013,-0.971089,1.3962,0.758583,0.992299,0.881021,0.183921,
0.2,0.5,0,0.481371,-0.313499,0.757359,0.310495,0.262871,-0.225634,-1.31243,0.730912,-0.211092,0.469133,0.772713,
0.2,0.5,0,0.427302,0.327739,0.505037,0.674491,0.325472,-0.271907,-1.31243,0.865521,0.055609,-1.22534,0.238921,
0.2,0.5,0.1,0.88369,-0.457266,0.0795693,-0.06057,-0.0018508,-0.246917,-0.865644,1.28493,1.34925,0.294326,-0.256307,
0.2,0.5,0.1,-0.587802,0.710274,0.365781,-0.127295,0.298968,-1.33168,1.2845,1.33116,0.443967,-0.0488589,-0.260451,
0.2,0.5,0.1,0.732097,-0.504018,-0.209016,0.407814,-0.255184,-0.675876,-0.363012,1.37593,0.738257,0.00862743,0.780489,
0.2,0.5,0.1,0.809288,-0.273956,0.147917,0.498117,-0.0715566,-0.375328,-0.726024,1.39947,0.661688,-0.425724,0.768984,
0.2,0.5,0.1,0.817517,-0.0408083,0.498564,0.285366,0.399874,-0.0436801,-1.36828,1.40143,0.855902,-0.299157,0.315202,
0.2,0.5,0.1,-0.116554,0.704567,0.62546,-0.314325,0.535,-1.28554,1.3962,1.23625,0.708395,0.856232,0.51089,
0.2,0.5,0.1,0.410377,-0.470735,0.318076,0.713322,-0.287821,-0.955052,0.055848,1.18111,-1.04893,0.172778,0.781653,
0.2,0.5,0.1,0.549896,0.218207,-0.0961681,0.80047,0.532298,-1.24897,1.36828,1.15205,-1.48098,-1.19383,0.449715,
0.2,0.5,0.1,0.481371,-0.313499,0.757359,0.310495,0.318395,-0.0876042,-1.36828,1.28944,-0.0877797,0.0365134,0.715761,
0.2,0.5,0.2,0.88369,-0.457266,0.0795693,-0.06057,-0.031088,-0.308433,-0.865644,1.63317,1.19799,0.181612,0.11389,
0.2,0.5,0.2,-0.587802,0.710274,0.365781,-0.127295,-0.329251,-0.742675,-0.586404,1.62565,0.995401,0.679852,0.71811,
0.2,0.5,0.2,0.809288,-0.273956,0.147917,0.498117,-0.240721,-0.6427,-0.614328,1.68933,0.349929,-0.808721,0.768926,
0.2,0.5,0.2,-0.240438,0.807583,-0.538418,0.0103137,-0.216847,-0.741407,-0.363012,1.31876,-0.940779,1.4729,0.615461,
0.2,0.5,0.2,0.817517,-0.0408083,0.498564,0.285366,0.0799958,-0.282102,-0.865644,1.70981,0.246255,-0.902721,-0.00548366,
0.2,0.5,0.2,0.410377,-0.470735,0.318076,0.713322,-0.47841,-0.939543,-0.41886,1.50657,-0.981126,-0.203713,0.768311,
0.2,0.5,0.2,0.481371,-0.313499,0.757359,0.310495,0.426016,-0.0818728,-1.36828,1.63727,0.0183553,-0.326476,0.700736,
0.2,0.5,0.2,0.042146,-0.219599,0.509645,0.83082,-0.0419119,-0.466266,-0.865644,1.44657,-1.2073,-1.21704,0.777414,
0.2,0.5,0.2,-0.120001,-0.124899,0.946332,-0.272866,0.618554,-0.0397331,-1.36828,1.51533,-1.27771,0.706696,0.30231,
0.2,0.5,0.3,0.88369,-0.457266,0.0795693,-0.06057,0.11376,-0.387594,-0.949416,1.85858,1.1615,0.171146,0.517509,
0.2,0.5,0.3,0.944954,-0.192515,0.041596,-0.261285,0.0337594,-0.439893,-0.781872,1.81691,1.552,-0.420677,0.102661,
0.2,0.5,0.3,-0.384441,0.873044,0.273017,0.124346,-0.159345,-0.77584,-0.809796,1.6766,0.67473,1.37779,0.694027,
0.2,0.5,0.3,0.809288,-0.273956,0.147917,0.498117,-0.375432,-0.930542,-0.6981,1.85895,0.0479178,-1.08456,0.74198,
0.2,0.5,0.3,-0.240438,0.807583,-0.538418,0.0103137,-0.0448096,-0.600729,-0.753948,1.58559,-0.844307,0.91599,0.781896,
0.2,0.5,0.3,0.817517,-0.0408083,0.498564,0.285366,0.123996,-0.48699,-0.809796,1.89955,0.182884,-1.27672,0.0310062,
0.2,0.5,0.3,-0.432279,0.68054,-0.419986,0.416667,0.490912,-0.276684,-1.22866,1.57012,-0.0723258,1.35955,0.759005,
0.2,0.5,0.3,0.481371,-0.313499,0.757359,0.310495,0.548349,-0.176967,-1.2845,1.8626,0.109926,-0.67546,0.669287,
0.2,0.5,0.3,0.496295,-0.15392,0.795586,-0.311516,0.745829,-0.0749118,-1.34035,1.72177,0.415239,0.41195,-0.242405,
0.2,0.5,0.3,-0.120001,-0.124899,0.946332,-0.272866,0.854601,-0.0604186,-1.36828,1.73708,-0.873145,0.547065,0.00394893,
0.2,0.5,0.4,0.88369,-0.457266,0.0795693,-0.06057,0.13087,-0.690284,-0.865644,1.96331,1.01144,-0.107915,0.768247,
