x_min, x_max, y_min, y_max, z_min, z_max, position_increment, sphere_pts, orientation_num, 
-0.2,0.7,-1,1,-0.2,1.5,0.1,50,20,
x, y, z, qx, qy, qz, qw, j1, j2, j3, j4, j5, j6, j7, 
0.2,-1.38778e-16,0.6,0.496295,-0.15392,0.795586,-0.311516,1.64271,0.153847,-0.949416,2.02844,1.36449,0.0528592,0.0406582,
0.2,-1.38778e-16,0.6,0.286396,0.384678,0.865462,0.144829,2.23084,0.300132,-1.36828,1.91058,1.14356,-0.681089,-0.777965,
0.2,-1.38778e-16,0.6,-0.275142,0.233017,0.931199,-0.0535653,2.17122,0.332089,-1.34035,1.97242,0.196535,0.131858,-0.635422,
0.2,-1.38778e-16,0.6,-0.259015,-0.151365,0.845454,0.441822,2.12382,0.24201,-1.36828,2.13571,-0.469931,-1.24958,-0.53984,
0.2,-1.38778e-16,0.6,-0.120001,-0.124899,0.946332,-0.272866,1.76794,0.222163,-1.03319,1.96285,0.244258,0.312546,-0.196974,
0.2,-1.38778e-16,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.01715,0.209347,-1.00526,1.73353,-1.57047,-0.0918527,0.234048,
0.2,-1.38778e-16,0.7,-0.675058,0.119568,0.726055,0.0533348,2.40547,0.340038,-1.36828,1.75066,-0.586408,0.327883,-0.31714,
0.2,-1.38778e-16,0.7,-0.322719,-0.570835,0.617807,0.433952,2.06865,0.115615,-1.11696,1.81122,-0.564868,-1.33826,0.212382,
0.2,-1.38778e-16,0.7,-0.143417,-0.591127,0.78482,-0.118565,1.67038,-0.155993,-0.586404,1.76598,-0.264089,-0.0358079,0.255275,
0.2,-1.38778e-16,0.7,-0.0214381,0.556364,-0.50836,0.65694,1.66344,-0.326524,-0.502632,1.58829,0.405368,1.08658,0.229567,
0.2,-1.38778e-16,0.7,0.496295,-0.15392,0.795586,-0.311516,1.80332,0.0278614,-0.6981,1.7671,1.47462,-0.175964,-0.0530179,
0.2,-1.38778e-16,0.7,-0.275142,0.233017,0.931199,-0.0535653,2.35697,0.300091,-1.2845,1.65251,0.417248,0.34189,-0.780438,
0.2,-1.38778e-16,0.7,-0.259015,-0.151365,0.845454,0.441822,2.37472,0.279393,-1.34035,1.85907,-0.0350986,-1.00246,-0.351415,
0.2,-1.38778e-16,0.7,-0.120001,-0.124899,0.946332,-0.272866,1.8055,-0.0153802,-0.614328,1.68279,0.349263,0.253727,-0.658473,
0.2,-1.38778e-16,0.8,-0.675058,0.119568,0.726055,0.0533348,2.5673,0.251865,-1.36828,1.33769,-0.508185,0.606417,-0.194413,
0.2,-1.38778e-16,0.8,-0.322719,-0.570835,0.617807,0.433952,2.26211,0.0740261,-1.03319,1.46558,-0.365557,-1.10382,0.256875,
0.2,-1.38778e-16,0.8,-0.143417,-0.591127,0.78482,-0.118565,1.96799,-0.165318,-0.502632,1.41536,-0.11919,0.0624984,0.241164,
0.2,-1.38778e-16,0.8,-0.0214381,0.556364,-0.50836,0.65694,2.01496,-0.810372,0.474708,1.21356,0.611485,0.763853,-0.771637,
0.2,-1.38778e-16,0.8,0.496295,-0.15392,0.795586,-0.311516,2.01674,-0.0929258,-0.502632,1.39532,1.45883,-0.349138,-0.202946,
0.2,-1.38778e-16,0.8,-0.458123,0.0110889,-0.37481,0.805927,2.00346,-0.846431,0.530556,1.28048,1.47507,-0.520177,-0.683036,
0.2,-1.38778e-16,0.8,-0.259015,-0.151365,0.845454,0.441822,2.51556,0.224995,-1.2845,1.48109,0.00583204,-0.711242,-0.465125,
0.2,-1.38778e-16,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.0854,-0.0546926,-0.55848,1.28555,0.501932,0.360041,-0.773353,
0.2,-1.38778e-16,0.9,-0.432279,0.68054,-0.419986,0.416667,2.56133,-0.800765,1.17281,0.91832,0.052191,0.201397,0.0294162,
0.2,-1.38778e-16,0.9,-0.573216,0.511296,-0.0173418,0.640078,2.56145,-0.778842,1.06111,0.891382,1.10583,0.531684,0.0918376,
0.2,-1.38778e-16,0.9,-0.675058,0.119568,0.726055,0.0533348,2.70612,0.0355197,-1.36828,0.701763,-0.596617,0.979612,0.0218213,
0.2,-1.38778e-16,0.9,-0.322719,-0.570835,0.617807,0.433952,2.45608,-0.0487118,-0.949416,0.963107,-0.318243,-0.789542,0.24136,
0.2,-1.38778e-16,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.31053,-0.166894,-0.530556,0.893887,0.0638905,0.287237,0.257755,
0.2,-1.38778e-16,0.9,0.481371,-0.313499,0.757359,0.310495,2.40884,-0.331002,-0.027924,0.851575,0.0643787,-1.35955,-0.326572,
0.2,-1.38778e-16,0.9,-0.0214381,0.556364,-0.50836,0.65694,2.38845,-0.471718,0.195468,0.574085,1.10769,1.09806,-0.784683,
0.2,-1.38778e-16,0.9,0.496295,-0.15392,0.795586,-0.311516,2.34365,-0.140655,-0.474708,0.840597,1.47071,-0.362026,-0.467473,
0.2,-1.38778e-16,0.9,-0.259015,-0.151365,0.845454,0.441822,2.70313,0.0839638,-1.36828,0.94434,0.147599,-0.358296,-0.496613,
0.2,0.1,0,0.817517,-0.0408083,0.498564,0.285366,0.316099,-0.0952453,-1.34035,0.980549,0.711091,-0.0203382,0.0409111,
0.2,0.1,0,0.286396,0.384678,0.865462,0.144829,0.376025,-0.107843,-1.36828,0.996358,-0.766413,-0.0186053,-0.539155,
0.2,0.1,0.1,0.817517,-0.0408083,0.498564,0.285366,0.338671,-0.0168126,-1.2845,1.44383,0.773387,-0.35609,0.260682,
0.2,0.1,0.1,0.496295,-0.15392,0.795586,-0.311516,0.318439,-0.101475,-1.14488,1.13863,0.30545,1.0031,-0.764189,
0.2,0.1,0.2,0.761049,0.175511,0.606239,-0.149912,0.439821,-0.0449257,-1.14488,1.60379,0.566677,-0.393833,-0.772789,
0.2,0.1,0.2,0.496295,-0.15392,0.795586,-0.311516,0.326128,-0.0952295,-1.06111,1.51924,0.266381,0.616608,-0.725764,
0.2,0.1,0.2,-0.275142,0.233017,0.931199,-0.0535653,0.602348,0.00341755,-1.36828,1.72673,-1.41814,0.413788,-0.611863,
0.2,0.1,0.2,-0.120001,-0.124899,0.946332,-0.272866,0.530179,-0.0211093,-1.25658,1.55741,-1.33325,0.813865,0.260109,
0.2,0.1,0.3,0.710471,0.667256,0.222215,-0.0249101,0.966095,-0.1249,-1.36828,1.63169,1.45846,-1.47456,-0.779519,
0.2,0.1,0.3,0.761049,0.175511,0.606239,-0.149912,0.868791,-0.013079,-1.36828,1.81769,1.132,-0.382839,-0.314748,
0.2,0.1,0.3,0.496295,-0.15392,0.795586,-0.311516,0.533528,-0.109354,-1.11696,1.76497,0.343402,0.305826,-0.512992,
0.2,0.1,0.3,-0.120001,-0.124899,0.946332,-0.272866,0.856217,-0.0184812,-1.36828,1.77989,-0.863123,0.544263,0.00357573,
0.2,0.1,0.4,0.761049,0.175511,0.606239,-0.149912,1.12807,-0.0772827,-1.25658,1.91025,1.47935,-0.467117,-0.0901517,
0.2,0.1,0.4,0.496295,-0.15392,0.795586,-0.311516,0.844472,-0.162984,-1.11696,1.89085,0.537019,0.0716047,-0.283136,
0.2,0.1,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.22248,-0.0495322,-1.36828,1.88147,-0.50118,0.321976,-0.0500685,
0.2,0.1,0.5,0.761049,0.175511,0.606239,-0.149912,0.946126,-0.501808,-0.670176,1.87416,1.4668,-1.20715,0.122718,
0.2,0.1,0.5,-0.675058,0.119568,0.726055,0.0533348,1.7551,-0.0583363,-1.36828,1.97205,-1.21155,0.135458,-0.749836,
0.2,0.1,0.5,0.496295,-0.15392,0.795586,-0.311516,1.26634,-0.178013,-1.08904,1.88963,0.859602,0.0192685,-0.036139,
0.2,0.1,0.5,0.286396,0.384678,0.865462,0.144829,1.75997,-0.105587,-1.25658,1.85355,0.649682,-0.987572,-0.748956,
0.2,0.1,0.5,-0.275142,0.233017,0.931199,-0.0535653,1.82316,-0.0466308,-1.36828,1.9101,-0.222038,-0.0959089,-0.717313,
0.2,0.1,0.5,0.240912,-0.109369,-0.658095,0.704919,1.77259,-0.148383,-1.36828,1.62894,0.14957,1.44038,-0.471095,
0.2,0.1,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.65868,-0.0398883,-1.36828,1.85565,-0.130153,0.227355,0.0745876,
0.2,0.1,0.6,-0.675058,0.119568,0.726055,0.0533348,2.15078,0.00562248,-1.36828,1.7991,-0.856009,0.0986644,-0.549764,
0.2,0.1,0.6,-0.322719,-0.570835,0.617807,0.433952,1.69121,-0.258656,-1.14488,1.72921,-1.55624,-1.29651,-0.304209,
0.2,0.1,0.6,-0.143417,-0.591127,0.78482,-0.118565,1.24834,-0.508279,-0.6981,1.70895,-0.77078,0.165605,0.239218,
0.2,0.1,0.6,0.481371,-0.313499,0.757359,0.310495,1.25373,-0.716547,-0.55848,1.83205,-0.397744,-1.46276,-0.190309,
0.2,0.1,0.6,-0.0214381,0.556364,-0.50836,0.65694,1.31927,-0.587551,-0.670176,1.50405,0.081376,1.28309,0.161307,
0.2,0.1,0.6,0.496295,-0.15392,0.795586,-0.311516,1.63826,-0.166961,-1.00526,1.76144,1.17404,0.0480819,0.0363383,
0.2,0.1,0.6,0.286396,0.384678,0.865462,0.144829,2.22106,-0.0269594,-1.36828,1.64588,1.10559,-0.717099,-0.722468,
0.2,0.1,0.6,-0.275142,0.233017,0.931199,-0.0535653,2.18169,0.0046297,-1.36828,1.71769,0.129856,0.0667492,-0.615896,
0.2,0.1,0.6,-0.259015,-0.151365,0.845454,0.441822,2.09623,-0.0923348,-1.36828,1.84526,-0.701971,-1.25588,-0.692907,
0.2,0.1,0.6,-0.120001,-0.124899,0.946332,-0.272866,1.95565,-0.0242518,-1.2845,1.7047,0.174648,0.319759,0.0606879,
0.2,0.1,0.7,0.844791,0.310368,-0.426841,-0.0883543,2.1736,-0.0339543,-1.22866,1.48239,-1.55116,-0.300739,0.198491,
0.2,0.1,0.7,-0.675058,0.119568,0.726055,0.0533348,2.40326,0.0226238,-1.36828,1.51002,-0.638724,0.272679,-0.362234,
0.2,0.1,0.7,-0.322719,-0.570835,0.617807,0.433952,2.0577,-0.206587,-1.11696,1.5082,-0.717043,-1.31581,0.210131,
0.2,0.1,0.7,-0.143417,-0.591127,0.78482,-0.118565,1.64022,-0.491617,-0.55848,1.48246,-0.559702,0.0983655,0.256133,
0.2,0.1,0.7,0.481371,-0.313499,0.757359,0.310495,1.67307,-0.771646,-0.223392,1.55907,-0.806699,-1.46703,-0.674255,
0.2,0.1,0.7,-0.0214381,0.556364,-0.50836,0.65694,1.70667,-0.586865,-0.502632,1.25449,0.212395,1.26638,0.216835,
0.2,0.1,0.7,0.496295,-0.15392,0.795586,-0.311516,1.97852,-0.132129,-0.97734,1.51345,1.47849,0.111532,-0.0412329,
0.2,0.1,0.7,-0.275142,0.233017,0.931199,-0.0535653,2.33979,-0.0187138,-1.25658,1.40715,0.306088,0.283749,-0.780503,
0.2,0.1,0.7,-0.259015,-0.151365,0.845454,0.441822,2.39017,-0.0398064,-1.36828,1.59078,-0.0672551,-1.05013,-0.322809,
0.2,0.1,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.00622,-0.131871,-0.949416,1.43354,0.305425,0.387006,-0.319892,
0.2,0.1,0.8,-0.675058,0.119568,0.726055,0.0533348,2.57839,-0.0505225,-1.36828,1.0808,-0.550721,0.562159,-0.202451,
0.2,0.1,0.8,-0.322719,-0.570835,0.617807,0.433952,2.24555,-0.263583,-0.949416,1.15306,-0.596165,-1.05641,0.237227,
0.2,0.1,0.8,-0.143417,-0.591127,0.78482,-0.118565,1.98736,-0.506308,-0.363012,1.11856,-0.447739,0.200724,0.244723,
0.2,0.1,0.8,0.481371,-0.313499,0.757359,0.310495,2.10563,-0.645113,-0.055848,1.15429,0.143642,-1.39625,0.0934443,
0.2,0.1,0.8,-0.0214381,0.556364,-0.50836,0.65694,2.13974,-0.516183,-0.474708,0.825437,0.501051,1.40875,0.23135,
0.2,0.1,0.8,0.496295,-0.15392,0.795586,-0.311516,2.15028,-0.249749,-0.726024,1.1297,1.47471,-0.0943259,-0.243422,
0.2,0.1,0.8,-0.259015,-0.151365,0.845454,0.441822,2.57779,-0.071566,-1.36828,1.20906,0.0831351,-0.738659,-0.358376,
0.2,0.1,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.17492,-0.283339,-0.642252,1.01222,0.369292,0.48585,-0.660575,
0.2,0.1,0.9,-0.432279,0.68054,-0.419986,0.416667,2.56854,-0.698637,0.6981,0.395289,0.409596,0.671351,0.186939,
0.2,0.1,0.9,-0.654953,0.317862,0.459829,0.508486,2.77009,-0.331631,-1.36828,0.432852,-1.05909,0.58116,-0.737092,
0.2,0.1,0.9,-0.322719,-0.570835,0.617807,0.433952,2.48356,-0.460571,-0.502632,0.512245,-0.822441,-0.62906,0.261163,
0.2,0.1,0.9,-0.143417,-0.591127,0.78482,-0.118565,2.45261,-0.54465,0.055848,0.430986,-0.564316,0.516858,0.25767,
0.2,0.1,0.9,0.481371,-0.313499,0.757359,0.310495,2.69194,-0.34195,-0.949416,0.402117,1.48267,-0.90021,0.222839,
0.2,0.1,0.9,0.496295,-0.15392,0.795586,-0.311516,2.51972,-0.380911,-0.55848,0.404319,1.46215,-0.169435,-0.621777,
0.2,0.1,0.9,-0.259015,-0.151365,0.845454,0.441822,2.73374,-0.258075,-1.36828,0.553689,0.131161,-0.305178,-0.472376,
0.2,0.2,0.2,0.761049,0.175511,0.606239,-0.149912,0.586841,-0.316518,-1.31243,1.23036,0.676814,-0.232207,-0.658221,
0.2,0.2,0.2,0.496295,-0.15392,0.795586,-0.311516,0.554796,-0.337303,-1.34035,1.12995,0.251572,0.766825,-0.394019,
0.2,0.2,0.2,-0.275142,0.233017,0.931199,-0.0535653,0.604347,-0.312527,-1.36828,1.35711,-1.50578,0.418198,-0.546834,
0.2,0.2,0.3,0.761049,0.175511,0.606239,-0.149912,0.864026,-0.324749,-1.36828,1.44799,1.04182,-0.356887,-0.379118,
0.2,0.2,0.3,0.496295,-0.15392,0.795586,-0.311516,0.639642,-0.375376,-1.22866,1.38755,0.295794,0.43563,-0.405384,
0.2,0.2,0.3,-0.120001,-0.124899,0.946332,-0.272866,0.854544,-0.331357,-1.36828,1.40622,-0.960596,0.586894,0.0654225,
0.2,0.2,0.4,0.761049,0.175511,0.606239,-0.149912,1.23716,-0.350149,-1.36828,1.53687,1.46402,-0.322406,-0.163452,
0.2,0.2,0.4,0.496295,-0.15392,0.795586,-0.311516,0.916213,-0.425101,-1.20073,1.5102,0.477644,0.217318,-0.252198,
0.2,0.2,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.21185,-0.355665,-1.36828,1.50505,-0.583678,0.394802,-0.0167505,
0.2,0.2,0.5,0.761049,0.175511,0.606239,-0.149912,1.28126,-0.490473,-1.00526,1.50258,1.47287,-0.675278,-0.0769863,
0.2,0.2,0.5,-0.675058,0.119568,0.726055,0.0533348,1.73453,-0.35933,-1.36828,1.59893,-1.30034,0.181091,-0.677408,
0.2,0.2,0.5,0.496295,-0.15392,0.795586,-0.311516,1.30314,-0.449945,-1.14488,1.50905,0.768181,0.141887,-0.0860064,
0.2,0.2,0.5,0.286396,0.384678,0.865462,0.144829,1.81036,-0.392742,-1.31243,1.46852,0.604426,-0.872442,-0.755532,
0.2,0.2,0.5,-0.275142,0.233017,0.931199,-0.0535653,1.80967,-0.351712,-1.36828,1.53626,-0.294563,-0.0174461,-0.710937,
0.2,0.2,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.65058,-0.348028,-1.36828,1.48028,-0.200378,0.302661,0.0788828,
0.2,0.2,0.6,0.761049,0.175511,0.606239,-0.149912,1.45894,-0.663541,-0.642252,1.34363,1.4731,-0.940846,-0.0123552,
0.2,0.2,0.6,-0.675058,0.119568,0.726055,0.0533348,2.14743,-0.307837,-1.36828,1.43425,-0.92713,0.13806,-0.506302,
0.2,0.2,0.6,-0.322719,-0.570835,0.617807,0.433952,1.70333,-0.553958,-1.14488,1.30182,-1.14399,-1.27278,0.240507,
0.2,0.2,0.6,0.496295,-0.15392,0.795586,-0.311516,1.69071,-0.441252,-1.06111,1.38403,1.08447,0.161602,-0.038269,
0.2,0.2,0.6,-0.275142,0.233017,0.931199,-0.0535653,2.18429,-0.311691,-1.36828,1.34796,0.0693493,0.125959,-0.619106,
0.2,0.2,0.6,-0.259015,-0.151365,0.845454,0.441822,2.08903,-0.396626,-1.36828,1.45443,-0.627587,-1.17731,-0.541731,
0.2,0.2,0.6,-0.120001,-0.124899,0.946332,-0.272866,2.03445,-0.322037,-1.36828,1.33059,0.151644,0.400601,0.15047,
0.2,0.2,0.7,0.761049,0.175511,0.606239,-0.149912,1.83338,-0.719142,-0.335088,1.0413,1.48272,-1.03166,-0.0679143,
0.2,0.2,0.7,-0.675058,0.119568,0.726055,0.0533348,2.41748,-0.301717,-1.36828,1.13384,-0.701539,0.307202,-0.314359,
0.2,0.2,0.7,-0.322719,-0.570835,0.617807,0.433952,1.95244,-0.60276,-0.893568,1.06323,-1.04053,-1.08782,0.246534,
0.2,0.2,0.7,0.496295,-0.15392,0.795586,-0.311516,2.07864,-0.406153,-1.06111,1.12355,1.46347,0.242812,-0.135355,
0.2,0.2,0.7,-0.275142,0.233017,0.931199,-0.0535653,2.37113,-0.345364,-1.25658,1.01186,0.238342,0.364092,-0.770783,
0.2,0.2,0.7,-0.259015,-0.151365,0.845454,0.441822,2.40224,-0.361444,-1.36828,1.19485,-0.0903278,-0.972911,-0.289162,
0.2,0.2,0.7,-0.120001,-0.124899,0.946332,-0.272866,2.14559,-0.390804,-1.08904,1.03766,0.276554,0.535647,-0.17002,
0.2,0.2,0.8,0.761049,0.175511,0.606239,-0.149912,2.36968,-0.631757,-0.27924,0.432774,1.47468,-0.975196,-0.487509,
0.2,0.2,0.8,-0.675058,0.119568,0.726055,0.0533348,2.61859,-0.422341,-1.36828,0.586152,-0.636419,0.646347,-0.0877293,
0.2,0.2,0.8,0.481371,-0.313499,0.757359,0.310495,2.32712,-0.799636,0.083772,0.661899,0.166126,-1.0563,0.242562,
0.2,0.2,0.8,0.496295,-0.15392,0.795586,-0.311516,2.31895,-0.523909,-0.781872,0.639987,1.47711,0.0734252,-0.41536,
0.2,0.2,0.8,-0.259015,-0.151365,0.845454,0.441822,2.613,-0.428811,-1.36828,0.736195,0.0723772,-0.620779,-0.333257,
0.2,0.2,0.8,-0.120001,-0.124899,0.946332,-0.272866,2.38301,-0.570579,-0.642252,0.447834,0.317557,0.760009,-0.594033,
0.2,0.3,0.4,0.761049,0.175511,0.606239,-0.149912,1.27228,-0.67001,-1.36828,1.01969,1.37793,-0.266735,-0.363568,
0.2,0.3,0.4,-0.275142,0.233017,0.931199,-0.0535653,1.34557,-0.687268,-1.36828,1.09159,-0.803447,0.200595,-0.700711,
0.2,0.3,0.4,-0.120001,-0.124899,0.946332,-0.272866,1.25108,-0.680975,-1.36828,0.976495,-0.680205,0.541962,0.143491,
0.2,0.3,0.5,0.761049,0.175511,0.606239,-0.149912,1.49722,-0.724573,-1.11696,0.978981,1.45807,-0.442921,-0.320944,
0.2,0.3,0.5,-0.675058,0.119568,0.726055,0.0533348,1.76319,-0.668138,-1.36828,1.09601,-1.37215,0.205116,-0.478608,
0.2,0.3,0.5,0.496295,-0.15392,0.795586,-0.311516,1.41997,-0.738593,-1.17281,0.976767,0.797749,0.37242,-0.181723,
0.2,0.3,0.5,-0.275142,0.233017,0.931199,-0.0535653,1.845,-0.671593,-1.36828,1.01841,-0.328425,0.163276,-0.624935,
0.2,0.3,0.5,-0.259015,-0.151365,0.845454,0.441822,1.62633,-0.76229,-1.36828,1.04971,-1.08511,-1.02369,-0.48271,
0.2,0.3,0.5,-0.120001,-0.124899,0.946332,-0.272866,1.69173,-0.678288,-1.36828,0.946386,-0.254063,0.493958,0.159928,
0.2,0.3,0.6,0.761049,0.175511,0.606239,-0.149912,1.79254,-0.796125,-0.809796,0.774273,1.47263,-0.604295,-0.36844,
0.2,0.3,0.6,-0.675058,0.119568,0.726055,0.0533348,2.18904,-0.647547,-1.36828,0.900279,-0.981344,0.225735,-0.327938,
0.2,0.3,0.6,0.496295,-0.15392,0.795586,-0.311516,1.87919,-0.728258,-1.14488,0.818001,1.22484,0.405732,-0.196131,
0.2,0.3,0.6,-0.275142,0.233017,0.931199,-0.0535653,2.23488,-0.669448,-1.36828,0.779615,0.051364,0.336549,-0.596796,
0.2,0.3,0.6,-0.259015,-0.151365,0.845454,0.441822,2.13892,-0.730521,-1.36828,0.894311,-0.376316,-0.995207,-0.244402,
0.2,0.3,0.6,-0.120001,-0.124899,0.946332,-0.272866,2.08818,-0.68441,-1.36828,0.749353,0.139776,0.620265,0.15494,
0.2,0.3,0.7,-0.675058,0.119568,0.726055,0.0533348,2.4924,-0.728815,-1.36828,0.431216,-0.779554,0.480288,-0.0834827,
0.2,0.3,0.7,0.496295,-0.15392,0.795586,-0.311516,2.25493,-0.813403,-0.921492,0.375077,1.46318,0.327704,-0.469985,
0.2,0.3,0.7,-0.259015,-0.151365,0.845454,0.441822,2.47972,-0.772648,-1.36828,0.500985,-0.0122676,-0.697376,-0.203753,
0.3,-0.7,0.3,-0.135742,0.975487,0.0644285,0.160776,1.10693,0.74175,1.3962,0.537313,0.932404,0.0255299,0.0234459,
0.3,-0.7,0.3,-0.0112648,0.877424,-0.353145,-0.324482,1.05798,0.878594,1.3962,0.194149,-0.00984686,0.701962,-0.577751,
0.3,-0.7,0.3,0.410377,-0.470735,0.318076,0.713322,1.00646,0.863898,1.14488,0.461454,-1.01101,-0.0617584,-0.780676,
0.3,-0.7,0.3,-0.154929,0.475391,0.0896456,0.861373,0.799162,1.11328,-0.530556,0.491461,-1.55785,-0.50711,-0.303122,
0.3,-0.7,0.3,0.042146,-0.219599,0.509645,0.83082,0.930679,0.880553,1.06111,0.406484,-1.54082,0.695559,-0.158592,
0.3,-0.7,0.3,0.0988827,-0.014907,0.0111632,0.994925,0.890076,0.878302,0.530556,0.472029,-1.54552,-0.566346,-0.246738,
0.3,-0.7,0.4,-0.135742,0.975487,0.0644285,0.160776,1.41152,0.713818,1.3962,0.681722,0.634941,-0.0339311,0.183352,
0.3,-0.7,0.4,-0.0112648,0.877424,-0.353145,-0.324482,1.31248,0.774519,1.3962,0.543377,-0.295479,0.414096,-0.501678,
0.3,-0.7,0.4,0.410377,-0.470735,0.318076,0.713322,1.04346,0.987463,0.55848,0.600004,-0.493008,-0.390219,-0.782678,
0.3,-0.7,0.4,-0.154929,0.475391,0.0896456,0.861373,1.33585,1.31102,-1.34035,0.671561,-1.23531,-0.475962,-0.463395,
0.3,-0.7,0.4,0.042146,-0.219599,0.509645,0.83082,1.16175,0.86214,1.03319,0.606874,-1.53654,0.638317,-0.485025,
0.3,-0.7,0.4,0.0988827,-0.014907,0.0111632,0.994925,1.03002,0.972391,0.27924,0.617939,-1.56954,-0.596769,-0.557622,
0.3,-0.7,0.5,-0.135742,0.975487,0.0644285,0.160776,1.76551,0.725211,1.3962,0.615106,0.292599,0.00333089,0.238743,
0.3,-0.7,0.5,-0.0112648,0.877424,-0.353145,-0.324482,1.63061,0.777247,1.34035,0.548046,-0.580946,0.322796,-0.426276,
0.3,-0.7,0.5,0.410377,-0.470735,0.318076,0.713322,1.44902,1.09582,0.027924,0.498958,-0.317702,-0.527406,-0.780177,
0.3,-0.7,0.5,-0.154929,0.475391,0.0896456,0.861373,1.70539,1.28369,-1.36828,0.631946,-1.4661,-0.213032,-0.534959,
0.3,-0.7,0.5,0.042146,-0.219599,0.509645,0.83082,1.47703,0.910595,0.809796,0.560152,-1.55298,0.539313,-0.616297,
0.3,-0.7,0.5,0.0988827,-0.014907,0.0111632,0.994925,1.42981,1.05022,-0.13962,0.53096,-1.55763,-0.588535,-0.713431,
0.3,-0.7,0.6,-0.0112648,0.877424,-0.353145,-0.324482,1.995,0.868927,1.2845,0.22879,-0.931503,0.361279,-0.213403,
0.3,-0.7,0.6,0.042146,-0.219599,0.509645,0.83082,2.08282,0.994317,0.223392,0.0923935,-1.56946,0.416604,-0.474276,
0.3,-0.6,0.1,-0.135742,0.975487,0.0644285,0.160776,0.68532,0.490352,1.3962,0.4722,1.31153,0.0576838,-0.367979,
0.3,-0.6,0.1,-0.384441,0.873044,0.273017,0.124346,0.610162,0.520799,1.25658,0.559084,1.47923,-0.379571,0.261796,
0.3,-0.6,0.1,0.732097,-0.504018,-0.209016,0.407814,0.742283,0.712951,1.3962,0.23027,-0.555867,-1.04152,-0.498673,
0.3,-0.6,0.1,0.410377,-0.470735,0.318076,0.713322,0.584265,0.551132,1.20073,0.512539,-0.74827,0.20782,-0.540023,
0.3,-0.6,0.1,0.427302,0.327739,0.505037,0.674491,0.559973,0.712067,0.530556,0.418596,-1.56646,0.591364,-0.778166,
0.3,-0.6,0.1,-0.154929,0.475391,0.0896456,0.861373,0.526529,0.748023,-0.335088,0.335166,-1.5645,-0.881992,-0.103568,
0.3,-0.6,0.1,0.0988827,-0.014907,0.0111632,0.994925,0.619158,0.539758,0.949416,0.428381,-1.54188,-0.550149,0.251961,
0.3,-0.6,0.2,-0.135742,0.975487,0.0644285,0.160776,0.817106,0.359286,1.3962,0.973596,1.1643,-0.00492479,0.0256275,
0.3,-0.6,0.2,-0.0112648,0.877424,-0.353145,-0.324482,0.769022,0.427246,1.3962,0.774826,0.243978,0.600459,-0.625765,
0.3,-0.6,0.2,0.084824,0.750203,0.627113,0.19165,0.925794,1.23584,-1.36828,0.847781,-1.53708,0.944859,-0.0581751,
0.3,-0.6,0.2,0.286015,-0.606791,-0.2493,0.698462,0.912625,0.399423,1.3962,0.937902,-0.754265,-0.751713,0.248838,
0.3,-0.6,0.2,0.410377,-0.470735,0.318076,0.713322,0.640093,0.467729,1.17281,0.981487,-0.790887,-0.12765,-0.783234,
0.3,-0.6,0.2,0.427302,0.327739,0.505037,0.674491,0.888006,1.27093,-1.36828,0.88135,0.0633155,0.144225,-0.659239,
0.3,-0.6,0.2,-0.154929,0.475391,0.0896456,0.861373,0.411567,1.08418,-0.614328,0.927394,-1.55271,-0.887538,-0.679077,
0.3,-0.6,0.2,0.042146,-0.219599,0.509645,0.83082,0.404953,0.589889,0.781872,0.918646,-0.995803,0.431815,-0.0938421,
0.3,-0.6,0.2,0.0988827,-0.014907,0.0111632,0.994925,0.502137,0.54679,0.6981,0.941689,-1.56863,-0.698289,-0.294511,
0.3,-0.6,0.3,-0.135742,0.975487,0.0644285,0.160776,1.0452,0.336494,1.3962,1.20584,0.947909,-0.0995866,0.254705,
0.3,-0.6,0.3,-0.0112648,0.877424,-0.353145,-0.324482,0.962225,0.375275,1.3962,1.08549,0.00651908,0.319636,-0.530771,
0.3,-0.6,0.3,0.809288,-0.273956,0.147917,0.498117,1.03435,1.40097,-1.25658,0.952703,1.48174,-0.798806,-0.728562,
0.3,-0.6,0.3,0.084824,0.750203,0.627113,0.19165,1.18082,1.37635,-1.36828,1.03448,-1.45911,1.19448,-0.225318,
0.3,-0.6,0.3,0.286015,-0.606791,-0.2493,0.698462,0.976059,0.43089,1.14488,1.13279,-0.667861,-1.07688,0.261543,
0.3,-0.6,0.3,-0.322719,-0.570835,0.617807,0.433952,0.854467,0.541122,1.22866,0.809977,-0.047529,1.4227,-0.736586,
0.3,-0.6,0.3,0.410377,-0.470735,0.318076,0.713322,0.584623,0.605899,0.865644,1.19943,-0.529531,-0.520989,-0.778437,
0.3,-0.6,0.3,0.042146,-0.219599,0.509645,0.83082,0.558639,0.579858,0.893568,1.17343,-1.03992,0.358131,-0.467671,
